ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
93254,10,2017,Elec- Agricultural,Y,0,0,
93254,11,2017,Elec- Agricultural,Y,0,0,
93254,12,2017,Elec- Agricultural,Y,0,0,
93256,9,2017,Elec- Agricultural,Y,0,0,
93256,10,2017,Elec- Agricultural,Y,0,0,
93256,11,2017,Elec- Agricultural,Y,0,0,
93256,12,2017,Elec- Agricultural,Y,0,0,
93262,9,2017,Elec- Agricultural,Y,0,0,
93262,10,2017,Elec- Agricultural,Y,0,0,
93262,11,2017,Elec- Agricultural,Y,0,0,
93262,12,2017,Elec- Agricultural,Y,0,0,
93263,9,2017,Elec- Agricultural,Y,0,0,
93263,10,2017,Elec- Agricultural,Y,0,0,
93263,11,2017,Elec- Agricultural,Y,0,0,
93263,12,2017,Elec- Agricultural,Y,0,0,
93266,9,2017,Elec- Agricultural,Y,0,0,
93266,10,2017,Elec- Agricultural,Y,0,0,
93266,11,2017,Elec- Agricultural,Y,0,0,
93266,12,2017,Elec- Agricultural,Y,0,0,
93268,9,2017,Elec- Agricultural,Y,0,0,
93268,10,2017,Elec- Agricultural,Y,0,0,
93268,11,2017,Elec- Agricultural,Y,0,0,
93268,12,2017,Elec- Agricultural,Y,0,0,
93272,9,2017,Elec- Agricultural,Y,0,0,
93272,10,2017,Elec- Agricultural,Y,0,0,
93272,11,2017,Elec- Agricultural,Y,0,0,
93272,12,2017,Elec- Agricultural,Y,0,0,
93274,9,2017,Elec- Agricultural,Y,0,0,
93274,10,2017,Elec- Agricultural,Y,0,0,
93274,11,2017,Elec- Agricultural,Y,0,0,
93274,12,2017,Elec- Agricultural,Y,0,0,
93276,9,2017,Elec- Agricultural,Y,0,0,
93276,10,2017,Elec- Agricultural,Y,0,0,
93276,11,2017,Elec- Agricultural,Y,0,0,
93276,12,2017,Elec- Agricultural,Y,0,0,
93277,9,2017,Elec- Agricultural,Y,0,0,
93277,10,2017,Elec- Agricultural,Y,0,0,
93277,11,2017,Elec- Agricultural,Y,0,0,
93277,12,2017,Elec- Agricultural,Y,0,0,
93280,9,2017,Elec- Agricultural,Y,691,"34,237,131","49,547"
93280,10,2017,Elec- Agricultural,Y,687,"28,822,959","41,955"
93280,11,2017,Elec- Agricultural,Y,"1,075","26,857,310","24,984"
93280,12,2017,Elec- Agricultural,Y,"1,006","19,820,078","19,702"
93286,9,2017,Elec- Agricultural,Y,179,"760,720","4,250"
93286,10,2017,Elec- Agricultural,Y,180,"543,090","3,017"
93286,11,2017,Elec- Agricultural,Y,0,0,
93286,12,2017,Elec- Agricultural,Y,194,"470,753","2,427"
93291,9,2017,Elec- Agricultural,Y,0,0,
93291,10,2017,Elec- Agricultural,Y,0,0,
93291,11,2017,Elec- Agricultural,Y,0,0,
93291,12,2017,Elec- Agricultural,Y,0,0,
93292,9,2017,Elec- Agricultural,Y,0,0,
93292,10,2017,Elec- Agricultural,Y,0,0,
93292,11,2017,Elec- Agricultural,Y,0,0,
93292,12,2017,Elec- Agricultural,Y,0,0,
93301,9,2017,Elec- Agricultural,Y,0,0,
93301,10,2017,Elec- Agricultural,Y,0,0,
93301,11,2017,Elec- Agricultural,Y,105,"782,475","7,452"
93301,12,2017,Elec- Agricultural,Y,0,0,
93304,9,2017,Elec- Agricultural,Y,0,0,
93304,10,2017,Elec- Agricultural,Y,0,0,
93304,11,2017,Elec- Agricultural,Y,0,0,
93304,12,2017,Elec- Agricultural,Y,0,0,
93305,9,2017,Elec- Agricultural,Y,0,0,
93305,10,2017,Elec- Agricultural,Y,0,0,
93305,11,2017,Elec- Agricultural,Y,0,0,
93305,12,2017,Elec- Agricultural,Y,0,0,
93306,9,2017,Elec- Agricultural,Y,0,0,
93306,10,2017,Elec- Agricultural,Y,0,0,
93306,11,2017,Elec- Agricultural,Y,0,0,
93306,12,2017,Elec- Agricultural,Y,0,0,
93307,9,2017,Elec- Agricultural,Y,"1,078","44,587,105","41,361"
93307,10,2017,Elec- Agricultural,Y,"1,077","38,670,643","35,906"
93307,11,2017,Elec- Agricultural,Y,"1,013","26,775,892","26,432"
93307,12,2017,Elec- Agricultural,Y,"1,179","20,019,084","16,980"
93308,9,2017,Elec- Agricultural,Y,0,0,
93308,10,2017,Elec- Agricultural,Y,0,0,
93308,11,2017,Elec- Agricultural,Y,0,0,
93308,12,2017,Elec- Agricultural,Y,0,0,
93309,9,2017,Elec- Agricultural,Y,0,0,
93309,10,2017,Elec- Agricultural,Y,0,0,
93309,11,2017,Elec- Agricultural,Y,0,0,
93309,12,2017,Elec- Agricultural,Y,0,0,
93311,9,2017,Elec- Agricultural,Y,0,0,
93311,10,2017,Elec- Agricultural,Y,0,0,
93311,11,2017,Elec- Agricultural,Y,0,0,
93311,12,2017,Elec- Agricultural,Y,0,0,
93312,9,2017,Elec- Agricultural,Y,0,0,
93312,10,2017,Elec- Agricultural,Y,0,0,
93312,11,2017,Elec- Agricultural,Y,0,0,
93312,12,2017,Elec- Agricultural,Y,0,0,
93313,9,2017,Elec- Agricultural,Y,0,0,
93313,10,2017,Elec- Agricultural,Y,0,0,
93313,11,2017,Elec- Agricultural,Y,0,0,
93313,12,2017,Elec- Agricultural,Y,0,0,
93314,9,2017,Elec- Agricultural,Y,0,0,
93314,10,2017,Elec- Agricultural,Y,0,0,
93314,11,2017,Elec- Agricultural,Y,0,0,
93314,12,2017,Elec- Agricultural,Y,0,0,
93401,9,2017,Elec- Agricultural,Y,0,0,
93401,10,2017,Elec- Agricultural,Y,0,0,
93401,11,2017,Elec- Agricultural,Y,0,0,
93401,12,2017,Elec- Agricultural,Y,0,0,
93402,9,2017,Elec- Agricultural,Y,0,0,
93402,10,2017,Elec- Agricultural,Y,0,0,
93402,11,2017,Elec- Agricultural,Y,0,0,
93402,12,2017,Elec- Agricultural,Y,0,0,
93405,9,2017,Elec- Agricultural,Y,0,0,
93405,10,2017,Elec- Agricultural,Y,0,0,
93405,11,2017,Elec- Agricultural,Y,0,0,
93405,12,2017,Elec- Agricultural,Y,0,0,
93420,9,2017,Elec- Agricultural,Y,"1,192","41,899,295","35,150"
93420,10,2017,Elec- Agricultural,Y,602,"19,901,670","33,059"
93420,11,2017,Elec- Agricultural,Y,758,"15,140,874","19,975"
93420,12,2017,Elec- Agricultural,Y,768,"13,628,148","17,745"
93422,9,2017,Elec- Agricultural,Y,0,0,
93422,10,2017,Elec- Agricultural,Y,0,0,
93422,11,2017,Elec- Agricultural,Y,0,0,
93422,12,2017,Elec- Agricultural,Y,0,0,
93426,9,2017,Elec- Agricultural,Y,0,0,
93426,10,2017,Elec- Agricultural,Y,0,0,
93426,11,2017,Elec- Agricultural,Y,0,0,
93426,12,2017,Elec- Agricultural,Y,0,0,
93427,9,2017,Elec- Agricultural,Y,0,0,
93427,10,2017,Elec- Agricultural,Y,286,"1,942,584","6,792"
93427,11,2017,Elec- Agricultural,Y,280,"1,463,857","5,228"
93427,12,2017,Elec- Agricultural,N,91,"200,410","2,202"
93428,9,2017,Elec- Agricultural,Y,0,0,
93428,10,2017,Elec- Agricultural,Y,0,0,
93428,11,2017,Elec- Agricultural,Y,0,0,
93428,12,2017,Elec- Agricultural,Y,0,0,
93429,9,2017,Elec- Agricultural,Y,0,0,
93429,10,2017,Elec- Agricultural,Y,0,0,
93429,11,2017,Elec- Agricultural,Y,0,0,
93429,12,2017,Elec- Agricultural,Y,0,0,
93430,9,2017,Elec- Agricultural,Y,0,0,
93430,10,2017,Elec- Agricultural,Y,0,0,
93430,11,2017,Elec- Agricultural,Y,0,0,
93430,12,2017,Elec- Agricultural,Y,0,0,
93432,9,2017,Elec- Agricultural,Y,0,0,
93432,10,2017,Elec- Agricultural,N,89,"216,210","2,429"
93432,11,2017,Elec- Agricultural,Y,0,0,
93432,12,2017,Elec- Agricultural,Y,0,0,
93433,9,2017,Elec- Agricultural,Y,0,0,
93433,10,2017,Elec- Agricultural,Y,0,0,
93433,11,2017,Elec- Agricultural,Y,0,0,
93433,12,2017,Elec- Agricultural,Y,0,0,
93434,9,2017,Elec- Agricultural,Y,0,0,
93434,10,2017,Elec- Agricultural,Y,0,0,
93434,11,2017,Elec- Agricultural,Y,0,0,
93434,12,2017,Elec- Agricultural,Y,0,0,
93435,9,2017,Elec- Agricultural,Y,0,0,
93435,10,2017,Elec- Agricultural,Y,0,0,
93435,11,2017,Elec- Agricultural,Y,0,0,
93435,12,2017,Elec- Agricultural,Y,0,0,
93436,9,2017,Elec- Agricultural,Y,0,0,
93436,10,2017,Elec- Agricultural,Y,0,0,
93436,11,2017,Elec- Agricultural,Y,0,0,
93436,12,2017,Elec- Agricultural,N,130,"875,334","6,733"
93437,9,2017,Elec- Agricultural,Y,0,0,
93437,10,2017,Elec- Agricultural,Y,0,0,
93437,11,2017,Elec- Agricultural,Y,0,0,
93437,12,2017,Elec- Agricultural,Y,0,0,
93441,9,2017,Elec- Agricultural,Y,0,0,
93441,10,2017,Elec- Agricultural,Y,0,0,
93441,11,2017,Elec- Agricultural,Y,0,0,
93441,12,2017,Elec- Agricultural,Y,0,0,
93442,9,2017,Elec- Agricultural,Y,0,0,
93442,10,2017,Elec- Agricultural,Y,0,0,
93442,11,2017,Elec- Agricultural,Y,0,0,
93442,12,2017,Elec- Agricultural,Y,0,0,
93444,9,2017,Elec- Agricultural,Y,0,0,
93444,10,2017,Elec- Agricultural,Y,0,0,
93444,11,2017,Elec- Agricultural,Y,0,0,
93444,12,2017,Elec- Agricultural,Y,0,0,
93445,9,2017,Elec- Agricultural,Y,0,0,
93445,10,2017,Elec- Agricultural,Y,0,0,
93445,11,2017,Elec- Agricultural,Y,0,0,
93445,12,2017,Elec- Agricultural,Y,0,0,
93446,9,2017,Elec- Agricultural,Y,667,"3,754,071","5,628"
93446,10,2017,Elec- Agricultural,Y,"1,070","3,194,551","2,986"
93446,11,2017,Elec- Agricultural,Y,"1,296","2,866,643","2,212"
93446,12,2017,Elec- Agricultural,Y,"1,303","2,385,893","1,831"
93449,9,2017,Elec- Agricultural,Y,0,0,
93449,10,2017,Elec- Agricultural,Y,0,0,
93449,11,2017,Elec- Agricultural,Y,0,0,
93449,12,2017,Elec- Agricultural,Y,0,0,
93450,9,2017,Elec- Agricultural,Y,0,0,
93450,10,2017,Elec- Agricultural,Y,0,0,
93450,11,2017,Elec- Agricultural,Y,0,0,
93450,12,2017,Elec- Agricultural,Y,0,0,
93451,9,2017,Elec- Agricultural,Y,0,0,
93451,10,2017,Elec- Agricultural,Y,0,0,
93451,11,2017,Elec- Agricultural,Y,0,0,
93451,12,2017,Elec- Agricultural,Y,0,0,
93452,9,2017,Elec- Agricultural,Y,0,0,
93452,10,2017,Elec- Agricultural,Y,0,0,
93452,11,2017,Elec- Agricultural,Y,0,0,
93452,12,2017,Elec- Agricultural,Y,0,0,
93453,9,2017,Elec- Agricultural,Y,0,0,
93453,10,2017,Elec- Agricultural,Y,0,0,
93453,11,2017,Elec- Agricultural,Y,0,0,
93453,12,2017,Elec- Agricultural,Y,0,0,
93454,9,2017,Elec- Agricultural,Y,0,0,
93454,10,2017,Elec- Agricultural,Y,263,"11,465,017","43,593"
93454,11,2017,Elec- Agricultural,Y,0,0,
93454,12,2017,Elec- Agricultural,Y,0,0,
93455,9,2017,Elec- Agricultural,Y,0,0,
93455,10,2017,Elec- Agricultural,Y,0,0,
93455,11,2017,Elec- Agricultural,Y,0,0,
93455,12,2017,Elec- Agricultural,Y,0,0,
93458,9,2017,Elec- Agricultural,Y,0,0,
93458,10,2017,Elec- Agricultural,Y,0,0,
93458,11,2017,Elec- Agricultural,Y,0,0,
93458,12,2017,Elec- Agricultural,Y,0,0,
93460,9,2017,Elec- Agricultural,Y,489,"2,869,037","5,867"
93460,10,2017,Elec- Agricultural,Y,207,"846,696","4,090"
93460,11,2017,Elec- Agricultural,Y,209,"747,693","3,577"
93460,12,2017,Elec- Agricultural,Y,209,"829,463","3,969"
93461,9,2017,Elec- Agricultural,Y,0,0,
93461,10,2017,Elec- Agricultural,Y,0,0,
93461,11,2017,Elec- Agricultural,Y,0,0,
93461,12,2017,Elec- Agricultural,Y,0,0,
93463,9,2017,Elec- Agricultural,Y,0,0,
93463,10,2017,Elec- Agricultural,Y,0,0,
93463,11,2017,Elec- Agricultural,Y,0,0,
93463,12,2017,Elec- Agricultural,Y,61,"152,572","2,501"
93465,9,2017,Elec- Agricultural,Y,160,"349,967","2,187"
93465,10,2017,Elec- Agricultural,Y,0,0,
93465,11,2017,Elec- Agricultural,Y,0,0,
93465,12,2017,Elec- Agricultural,Y,0,0,
93601,9,2017,Elec- Agricultural,Y,0,0,
93601,10,2017,Elec- Agricultural,Y,0,0,
93601,11,2017,Elec- Agricultural,Y,0,0,
93601,12,2017,Elec- Agricultural,Y,0,0,
93602,9,2017,Elec- Agricultural,Y,0,0,
93602,10,2017,Elec- Agricultural,Y,0,0,
93602,11,2017,Elec- Agricultural,Y,0,0,
93602,12,2017,Elec- Agricultural,Y,0,0,
93603,9,2017,Elec- Agricultural,Y,0,0,
93603,10,2017,Elec- Agricultural,Y,0,0,
93603,11,2017,Elec- Agricultural,Y,0,0,
93603,12,2017,Elec- Agricultural,Y,0,0,
93608,9,2017,Elec- Agricultural,Y,0,0,
93608,10,2017,Elec- Agricultural,Y,0,0,
93608,11,2017,Elec- Agricultural,Y,0,0,
93608,12,2017,Elec- Agricultural,Y,0,0,
93609,9,2017,Elec- Agricultural,Y,0,0,
93609,10,2017,Elec- Agricultural,Y,0,0,
93609,11,2017,Elec- Agricultural,Y,0,0,
93609,12,2017,Elec- Agricultural,Y,0,0,
93610,9,2017,Elec- Agricultural,N,466,"13,186,973","28,298"
93610,10,2017,Elec- Agricultural,N,470,"11,578,196","24,634"
93610,11,2017,Elec- Agricultural,Y,759,"9,076,153","11,958"
93610,12,2017,Elec- Agricultural,Y,689,"8,043,204","11,674"
93611,9,2017,Elec- Agricultural,Y,0,0,
93611,10,2017,Elec- Agricultural,Y,0,0,
93611,11,2017,Elec- Agricultural,Y,0,0,
93611,12,2017,Elec- Agricultural,Y,0,0,
93612,9,2017,Elec- Agricultural,Y,0,0,
93612,10,2017,Elec- Agricultural,Y,0,0,
93612,11,2017,Elec- Agricultural,Y,0,0,
93612,12,2017,Elec- Agricultural,Y,0,0,
93614,9,2017,Elec- Agricultural,Y,0,0,
93614,10,2017,Elec- Agricultural,Y,0,0,
93614,11,2017,Elec- Agricultural,Y,0,0,
93614,12,2017,Elec- Agricultural,Y,0,0,
93615,9,2017,Elec- Agricultural,Y,0,0,
93615,10,2017,Elec- Agricultural,Y,0,0,
93615,11,2017,Elec- Agricultural,Y,0,0,
93615,12,2017,Elec- Agricultural,Y,0,0,
93616,9,2017,Elec- Agricultural,Y,0,0,
93616,10,2017,Elec- Agricultural,Y,0,0,
93616,11,2017,Elec- Agricultural,Y,0,0,
93616,12,2017,Elec- Agricultural,Y,0,0,
93618,9,2017,Elec- Agricultural,Y,0,0,
93618,10,2017,Elec- Agricultural,Y,0,0,
93618,11,2017,Elec- Agricultural,Y,0,0,
93618,12,2017,Elec- Agricultural,Y,0,0,
93619,9,2017,Elec- Agricultural,Y,0,0,
93619,10,2017,Elec- Agricultural,Y,245,"435,930","1,779"
93619,11,2017,Elec- Agricultural,Y,0,0,
93619,12,2017,Elec- Agricultural,Y,0,0,
93620,9,2017,Elec- Agricultural,Y,0,0,
93620,10,2017,Elec- Agricultural,Y,0,0,
93620,11,2017,Elec- Agricultural,Y,0,0,
93620,12,2017,Elec- Agricultural,Y,0,0,
93621,9,2017,Elec- Agricultural,Y,0,0,
93621,10,2017,Elec- Agricultural,Y,0,0,
93621,11,2017,Elec- Agricultural,Y,0,0,
93621,12,2017,Elec- Agricultural,Y,0,0,
93622,9,2017,Elec- Agricultural,Y,0,0,
93622,10,2017,Elec- Agricultural,Y,"1,632","24,173,429","14,812"
93622,11,2017,Elec- Agricultural,Y,0,0,
93622,12,2017,Elec- Agricultural,Y,0,0,
93623,9,2017,Elec- Agricultural,Y,0,0,
93623,10,2017,Elec- Agricultural,Y,0,0,
93623,11,2017,Elec- Agricultural,Y,0,0,
93623,12,2017,Elec- Agricultural,Y,0,0,
93625,9,2017,Elec- Agricultural,Y,0,0,
93625,10,2017,Elec- Agricultural,Y,0,0,
93625,11,2017,Elec- Agricultural,Y,0,0,
93625,12,2017,Elec- Agricultural,Y,0,0,
93626,9,2017,Elec- Agricultural,Y,0,0,
93626,10,2017,Elec- Agricultural,Y,0,0,
93626,11,2017,Elec- Agricultural,Y,0,0,
93626,12,2017,Elec- Agricultural,Y,0,0,
93627,9,2017,Elec- Agricultural,Y,0,0,
93627,10,2017,Elec- Agricultural,Y,0,0,
93627,11,2017,Elec- Agricultural,Y,0,0,
93627,12,2017,Elec- Agricultural,Y,0,0,
93628,9,2017,Elec- Agricultural,Y,0,0,
93628,10,2017,Elec- Agricultural,Y,0,0,
93628,11,2017,Elec- Agricultural,Y,0,0,
93628,12,2017,Elec- Agricultural,Y,0,0,
93630,9,2017,Elec- Agricultural,Y,732,"11,699,341","15,983"
93630,10,2017,Elec- Agricultural,Y,585,"7,879,760","13,470"
93630,11,2017,Elec- Agricultural,Y,0,0,
93630,12,2017,Elec- Agricultural,Y,0,0,
93631,9,2017,Elec- Agricultural,Y,0,0,
93631,10,2017,Elec- Agricultural,Y,907,"6,564,889","7,238"
93631,11,2017,Elec- Agricultural,Y,"1,108","4,866,157","4,392"
93631,12,2017,Elec- Agricultural,Y,"1,288","7,339,807","5,699"
93635,9,2017,Elec- Agricultural,Y,"1,100","20,271,679","18,429"
93635,10,2017,Elec- Agricultural,Y,0,0,
93635,11,2017,Elec- Agricultural,Y,"1,664","26,628,664","16,003"
93635,12,2017,Elec- Agricultural,Y,"1,595","20,450,943","12,822"
93636,9,2017,Elec- Agricultural,Y,0,0,
93636,10,2017,Elec- Agricultural,Y,0,0,
93636,11,2017,Elec- Agricultural,Y,0,0,
93636,12,2017,Elec- Agricultural,Y,0,0,
93637,9,2017,Elec- Agricultural,Y,"1,222","22,046,366","18,041"
93637,10,2017,Elec- Agricultural,N,649,"12,099,429","18,643"
93637,11,2017,Elec- Agricultural,Y,"2,091","20,408,956","9,760"
93637,12,2017,Elec- Agricultural,Y,"2,621","18,824,975","7,182"
93638,9,2017,Elec- Agricultural,Y,383,"6,823,694","17,816"
93638,10,2017,Elec- Agricultural,Y,390,"5,368,149","13,764"
93638,11,2017,Elec- Agricultural,Y,0,0,
93638,12,2017,Elec- Agricultural,Y,0,0,
93640,9,2017,Elec- Agricultural,Y,0,0,
93640,10,2017,Elec- Agricultural,Y,0,0,
93640,11,2017,Elec- Agricultural,Y,0,0,
93640,12,2017,Elec- Agricultural,Y,0,0,
93641,9,2017,Elec- Agricultural,Y,0,0,
93641,10,2017,Elec- Agricultural,Y,0,0,
93641,11,2017,Elec- Agricultural,Y,0,0,
93641,12,2017,Elec- Agricultural,Y,0,0,
93643,9,2017,Elec- Agricultural,Y,0,0,
93643,10,2017,Elec- Agricultural,Y,0,0,
93643,11,2017,Elec- Agricultural,Y,0,0,
93643,12,2017,Elec- Agricultural,Y,0,0,
93644,9,2017,Elec- Agricultural,Y,0,0,
93644,10,2017,Elec- Agricultural,Y,0,0,
93644,11,2017,Elec- Agricultural,Y,0,0,
93644,12,2017,Elec- Agricultural,Y,0,0,
93645,9,2017,Elec- Agricultural,Y,0,0,
93645,10,2017,Elec- Agricultural,Y,0,0,
93645,11,2017,Elec- Agricultural,Y,0,0,
93645,12,2017,Elec- Agricultural,Y,0,0,
93646,9,2017,Elec- Agricultural,Y,0,0,
93646,10,2017,Elec- Agricultural,Y,0,0,
93646,11,2017,Elec- Agricultural,Y,695,"2,106,097","3,030"
93646,12,2017,Elec- Agricultural,Y,673,"3,045,066","4,525"
93647,9,2017,Elec- Agricultural,Y,0,0,
93647,10,2017,Elec- Agricultural,Y,440,"1,772,271","4,028"
93647,11,2017,Elec- Agricultural,Y,0,0,
93647,12,2017,Elec- Agricultural,Y,0,0,
93648,9,2017,Elec- Agricultural,Y,0,0,
93648,10,2017,Elec- Agricultural,Y,0,0,
93648,11,2017,Elec- Agricultural,Y,0,0,
93648,12,2017,Elec- Agricultural,Y,0,0,
93650,9,2017,Elec- Agricultural,Y,0,0,
93650,10,2017,Elec- Agricultural,Y,0,0,
93650,11,2017,Elec- Agricultural,Y,0,0,
93650,12,2017,Elec- Agricultural,Y,0,0,
93651,9,2017,Elec- Agricultural,Y,0,0,
93651,10,2017,Elec- Agricultural,Y,0,0,
93651,11,2017,Elec- Agricultural,Y,0,0,
93651,12,2017,Elec- Agricultural,Y,0,0,
93652,9,2017,Elec- Agricultural,Y,0,0,
93652,10,2017,Elec- Agricultural,Y,0,0,
93652,11,2017,Elec- Agricultural,Y,0,0,
93652,12,2017,Elec- Agricultural,Y,0,0,
93653,9,2017,Elec- Agricultural,Y,0,0,
93653,10,2017,Elec- Agricultural,Y,0,0,
93653,11,2017,Elec- Agricultural,Y,0,0,
93653,12,2017,Elec- Agricultural,Y,0,0,
93654,9,2017,Elec- Agricultural,Y,"1,872","17,071,002","9,119"
93654,10,2017,Elec- Agricultural,Y,"1,118","8,732,712","7,811"
93654,11,2017,Elec- Agricultural,Y,0,0,
93654,12,2017,Elec- Agricultural,Y,0,0,
93656,9,2017,Elec- Agricultural,Y,0,0,
93656,10,2017,Elec- Agricultural,Y,0,0,
93656,11,2017,Elec- Agricultural,Y,0,0,
93656,12,2017,Elec- Agricultural,Y,0,0,
93657,9,2017,Elec- Agricultural,Y,"1,020","4,521,151","4,433"
93657,10,2017,Elec- Agricultural,N,752,"2,869,913","3,816"
93657,11,2017,Elec- Agricultural,Y,0,0,
93657,12,2017,Elec- Agricultural,Y,"1,563","5,494,537","3,515"
93660,9,2017,Elec- Agricultural,Y,0,0,
93660,10,2017,Elec- Agricultural,Y,0,0,
93660,11,2017,Elec- Agricultural,Y,0,0,
93660,12,2017,Elec- Agricultural,Y,0,0,
93662,9,2017,Elec- Agricultural,Y,"1,385","10,154,709","7,332"
93662,10,2017,Elec- Agricultural,Y,795,"5,527,853","6,953"
93662,11,2017,Elec- Agricultural,Y,"5,336","24,782,584","4,644"
93662,12,2017,Elec- Agricultural,Y,0,0,
93667,9,2017,Elec- Agricultural,Y,0,0,
93667,10,2017,Elec- Agricultural,Y,0,0,
93667,11,2017,Elec- Agricultural,Y,0,0,
93667,12,2017,Elec- Agricultural,Y,0,0,
93668,9,2017,Elec- Agricultural,Y,0,0,
93668,10,2017,Elec- Agricultural,Y,0,0,
93668,11,2017,Elec- Agricultural,Y,0,0,
93668,12,2017,Elec- Agricultural,Y,0,0,
93670,9,2017,Elec- Agricultural,N,37,"70,283","1,900"
93675,9,2017,Elec- Agricultural,Y,0,0,
93675,10,2017,Elec- Agricultural,Y,0,0,
93675,11,2017,Elec- Agricultural,Y,0,0,
93675,12,2017,Elec- Agricultural,Y,0,0,
93701,9,2017,Elec- Agricultural,Y,0,0,
93701,10,2017,Elec- Agricultural,Y,0,0,
93701,11,2017,Elec- Agricultural,Y,0,0,
93701,12,2017,Elec- Agricultural,Y,0,0,
